kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
10982373,5,,2.00284,8.15504e-06,133.019,0.0014272,0.237,4.841,3.009,0.1179,60.82,3.467,16.14,1.772,0.3638,2.85e+03,594,,,8550.00,215.00,4.04,0.22,,
10982373,6,,2.00272,1.12458e-05,132.755,0.00460255,0.02597,58.64,7.914,2.927,169.3,8.961,22.16,2.941,0.7497,2.85e+03,594,,,8550.00,215.00,4.04,0.22,,
10982872,1,,4.76169,5.42403e-06,132.242,0.000597807,0.1288,9.544,3.294,0.1196,487.5,6.19,80.03,2.185,0.5747,1.11e+03,209,,,5946.00,78.00,4.44,0.21,,
10982872,2,,2.02415,2.84643e-06,132.036,0.000570035,0.003388,307.5,2.466,0.02317,240.1,4.417,59.22,1.532,0.3353,1.48e+03,279,,,5946.00,78.00,4.44,0.21,,
11026304,1,,13.3515,2.8818e-05,136.111,0.0014413,0.02222,38.71,3.545,0.2745,3562,49.21,74.5,4.416,1.239,567,0.000408,,,4682.00,,4.57,,,
11027003,1,,367.886,0.0124602,283.898,0.0139638,0.04849,22.75,15.59,1.437,2212,226.7,12.4,7.708,1.733,346,52.8,,,6408.00,76.00,4.12,0.16,,
11027729,1,,4.87672,7.96844e-05,134.916,0.00911249,0.0104,436.4,11.99,4.861,68.57,5.311,13.87,1.552,1.229,1.83e+03,470,,,7898.00,192.00,4.13,0.24,,
11027729,2,,4.87799,0.000113111,132.984,0.0127348,0.3511,9.284,16.76,13.43,45.21,3.943,11.39,1.274,0.8287,1.83e+03,469,,,7898.00,192.00,4.13,0.24,,
11073656,1,,1.83433,7.77651e-06,132.84,0.00165774,0.8435,0.8854,1.745,0.2697,311.6,23.01,18.41,2.02,1.198,1.41e+03,0.002,,,5521.00,,4.46,,,
11074178,1,,14.3052,6.90154e-05,135.064,0.00278385,0.2542,17.57,3.976,1.021,918.5,38.13,25.21,2.586,2.758,693,137,,,5733.00,95.00,4.56,0.21,,
11074178,2,,9.18215,9.1046e-05,132.407,0.00547664,0.2802,29.1,3.568,0.9262,346.9,29.92,11.68,1.592,3.139,804,159,,,5733.00,95.00,4.56,0.21,,
11074541,1,,29.8846,5.9518e-05,143.311,0.00116323,0.8248,0.05371,4.741,0.1308,1291,17.45,84.11,8.749,0.3385,745,93.2,,,4939.00,61.00,3.74,0.14,,
11122894,3,,38.8703,0.00014807,132.424,0.0023196,0.202,7.272,6.212,0.5365,969.9,21.22,50.56,3.238,1,575,122,,,6137.00,108.00,4.43,0.20,,
11124436,1,,13.9481,0.000320901,132.755,0.0127899,0.6237,3.554,7.692,0.6545,111.7,11.64,9.771,1.138,0.8526,792,172,,,5964.00,85.00,4.41,0.22,,
11124703,1,,244.547,0.014547,230.554,0.0381348,0.08296,77.68,16.61,4.377,648.7,100.2,6.96,1.727,3.063,223,7.46,,,5105.00,81.00,4.65,0.04,,
11124904,1,,4.41159,5.1602e-05,132.115,0.00563209,0.0007864,4675,9.062,2.209,30.78,9.65,8.507,0.5486,0.4509,1.11e+03,0.00433,,,5780.00,,4.44,,,
11152819,1,,357.374,0.0187936,151.535,0.023672,0.1044,126.9,10.49,4.745,388.4,73.31,6.162,1.656,5.173,233,61.4,,,5580.00,85.00,4.53,0.26,,
11152950,1,,1.61814,2.58038e-05,131.811,0.005753,0.3709,6.135,6.236,4.671,28.06,3.364,8.822,0.7951,0.3849,2.07e+03,389,,,6631.00,105.00,4.21,0.18,,
11153121,1,,14.9703,0.000131107,134.503,0.00483273,0.1862,27.04,5.726,0.7683,291,14.93,19.59,1.835,2.046,786,184,,,5881.00,123.00,4.36,0.24,,
11153121,2,,32.2755,0.000504791,149.059,0.00869282,0.02069,540.8,6.122,1.648,242.9,21.94,11.12,1.67,3.991,609,142,,,5881.00,123.00,4.36,0.24,,
11192235,1,,1.61534,4.6971e-06,132.787,0.000847722,0.9302,0.1149,1.271,0.2296,486,29.56,23.45,1.456,0.2687,879,50.5,,,4081.00,206.00,4.74,0.02,,
11192998,1,,7.65025,1.14894e-05,133.721,0.000869983,0.4858,1.746,2.742,0.2003,997.4,16.35,60.1,2.494,0.6848,782,226,,,5429.00,75.00,4.60,0.27,,
11192998,2,,1.554,2.45271e-06,132.534,0.000527812,0.519,1.126,1.78,0.0322,435.1,10.56,51.39,1.659,0.3273,1.33e+03,384,,,5429.00,75.00,4.60,0.27,,
11192998,3,,34.2605,0.000152511,148.962,0.0027736,0.0002679,1.042e+04,4.652,0.7033,1052,435,35.89,2.475,1.696,475,137,,,5429.00,75.00,4.60,0.27,,
11251058,1,,0.959456,1.37782e-05,132.298,0.00327441,0.5869,1.394,2.239,0.3784,24.05,3.898,7.716,0.7467,0.1701,2.54e+03,547,,,6937.00,120.00,4.25,0.19,,
11253711,1,,17.791,6.27044e-05,149.256,0.00214368,0.005519,373.3,2.578,0.1839,408.2,14.5,28.23,1.954,0.8213,715,166,,,6074.00,92.00,4.49,0.22,,
11253711,2,,1.22623,8.27785e-06,132.683,0.00210932,0.8057,0.7392,2.183,0.429,60.71,5.014,15.09,0.8378,0.2786,1.74e+03,405,,,6074.00,92.00,4.49,0.22,,
11296045,1,,2.39582,2.44155e-05,132.124,0.0040628,0.1262,31.27,9.116,8.665,52.87,5.424,12.01,1.05,0.7535,1.83e+03,370,,,6780.00,100.00,4.24,0.19,,
11296045,2,,2.39618,3.05913e-05,132.945,0.00550288,0.2114,16.11,8.612,6.736,40.29,4.297,11.99,0.9187,0.5876,1.83e+03,370,,,6780.00,100.00,4.24,0.19,,
11296045,3,,88.9132,0.00124185,145.623,0.00726848,0.2238,56.98,2.915,0.8664,308.8,50.9,9.118,2.547,6.252,548,111,,,6780.00,100.00,4.24,0.19,,
11296045,4,,46.0772,0.000802455,143.684,0.0122027,0.5681,11.65,3.03,1.309,268.2,49.08,8.003,2.448,4.221,682,138,,,6780.00,100.00,4.24,0.19,,
11342573,1,,91.0565,5.10436e-05,204.835,0.000275517,0.9254,0.05961,6.699,0.02379,6.38e+04,169.4,454.2,35.7,4.149,411,81.7,,,6055.00,147.00,4.50,0.20,,
11342880,1,,1.33165,9.49013e-06,131.602,0.00167718,0.1231,23.68,2.507,0.4087,23.28,2.542,11.84,0.7152,0.3775,2.27e+03,531,,,6857.00,56.00,4.23,0.20,,
11342880,2,,1.33189,1.09471e-05,131.776,0.00241966,0.3952,2.254,4.562,1.106,22.01,2.348,10.56,0.7047,0.135,2.27e+03,531,,,6857.00,56.00,4.23,0.20,,
11342880,3,,1.33173,1.168e-05,132.204,0.00276234,0.1377,19.56,4.583,2.499,23.4,2.146,12.98,0.7168,0.3512,2.27e+03,531,,,6857.00,56.00,4.23,0.20,,
10724569,1,,0.745118,8.69297e-06,131.815,0.00258604,0.5011,3.862,2.276,1.145,100.1,10.28,12.79,0.7591,0.5014,1.64e+03,111,,,5312.00,73.00,4.62,0.07,,
10724619,1,,0.745068,8.30587e-06,131.838,0.002662,0.5448,3.075,2.526,1.529,89.93,8.773,13.31,1.019,0.4933,2.14e+03,630,,,6064.00,116.00,4.42,0.25,,
10724635,1,,0.745192,1.33023e-05,131.763,0.00466646,0.01393,478.9,3.009,5.483,33.54,4.918,8.649,0.4446,0.7872,1.67e+03,390,,,5179.00,67.00,4.53,0.23,,
10729443,1,,245.846,0.0147685,138.571,0.0320256,0.6241,3.172,14.18,3.287,485,87.98,6.621,2.255,1.504,299,64.8,,,6059.00,127.00,4.48,0.21,,
10748393,1,,4.8878,5.34395e-06,134.588,0.000566787,0.7091,0.04638,2.654,0.05986,1.199e+04,134.4,108.7,10.38,0.2171,896,0.000327,,,5088.00,,4.52,,,
10748621,1,,286.173,0,314.099,0,0.1,0,9,0,3.563e+05,0,,46.6,0,277,115,,,5891.00,129.00,4.46,0.31,,
10749043,1,,0.523258,5.14386e-06,131.807,0.000695532,0.9508,0.01638,1.204,0.03328,679.8,44.8,24.85,2.693,0.1476,1.88e+03,534,,,5173.00,83.00,4.53,0.27,,
10749043,2,,0.523257,5.02058e-06,131.547,0.000577798,0.7255,1.228,1.245,0.2129,732.7,44.79,27.2,2.31,1.141,1.88e+03,534,,,5173.00,83.00,4.53,0.27,,
10793172,2,,5.3637,4.71067e-05,134.649,0.00501901,0.3976,8.488,2.466,0.2026,134.4,11.84,12.08,0.9868,0.899,948,222,,,5678.00,87.00,4.56,0.23,,
10793576,1,,10.9079,0.000209741,136.584,0.0126513,0.5841,6.022,2.852,0.5551,194.2,22.32,7.936,1.657,1.757,919,0.00589,,,6172.00,,4.38,,,
10794087,1,,7.64973,8.01883e-05,138.326,0.00595573,0.2084,15.9,6.254,0.1781,50.24,2.976,17.14,0.7046,0.5508,925,0.00323,,,5780.00,,4.44,,,
10794509,1,,1.42859,1.56845e-05,132.795,0.00356801,0.1894,30.42,1.865,0.2845,20.49,3.315,8.328,1.086,1.177,2.7e+03,400,,,6750.00,120.00,3.89,0.18,,
10815677,1,,1.2842,1.62281e-05,132.666,0.00369016,0.000474,1.996e+04,1.945,0.3789,151.1,355.8,8.572,1.064,2.194,1.58e+03,280,,,5797.00,119.00,4.55,0.19,,
10815916,1,,1.6821,1.29806e-05,132.117,0.00254462,0.6386,1.702,1.391,0.09657,65.97,8.109,10.18,1.298,0.439,2.05e+03,403,,,6531.00,112.00,4.18,0.19,,
10815932,1,,3.71746,2.5877e-05,133.5,0.00317324,0.2434,7.863,7.143,0.7718,87.11,6.801,12.93,3.854,1.561,2.64e+03,213,,,7207.00,159.00,3.52,0.13,,
10815932,2,,3.71735,2.86531e-05,132.656,0.00350566,0.002326,1376,6.183,0.7137,79.46,8.392,12.82,3.659,2.327,2.64e+03,213,,,7207.00,159.00,3.52,0.13,,
10862354,1,,0.575176,5.70197e-06,131.628,0.00120096,0.006339,479.6,2.049,1.163,258,19.08,18.78,1.592,1.094,2.19e+03,0.00724,,,5780.00,,4.44,,,
10862354,2,,0.872885,4.34881e-06,132.209,0.000994026,0.1881,10.37,3.76,1.956,953,49.71,23.4,3.067,1.416,1.91e+03,0.00317,,,5780.00,,4.44,,,
10862354,3,,0.872893,6.34728e-06,131.895,0.00178096,0.2913,9.082,3.323,1.919,910.9,52.35,23.69,3.017,1.988,1.91e+03,0.00462,,,5780.00,,4.44,,,
10862354,4,,0.872842,0,131.627,0,0.1,0,3,0,211,0,,1.439,0,1.91e+03,0,,,5780.00,,4.44,,,
10862889,1,,4.93694,9.18698e-05,134.24,0.0102949,0.3041,3.011,12.11,1.383,5.056,0.634,7.887,0.8482,0.1469,2.66e+03,318,,,8722.00,204.00,3.70,0.18,,
10904857,2,,1.56041,7.50586e-06,131.679,0.00152263,0.6564,1.973,1.784,0.09086,305.9,24.01,16.09,1.815,0.826,1.63e+03,341,,,6119.00,97.00,4.49,0.20,,
10905239,1,,3.48769,1.63721e-06,132.567,0.000240247,0.7017,0.08487,3.897,0.04139,1330,5.425,248.2,3.897,0.1039,1.2e+03,0.000188,,,5780.00,,4.44,,,
10905239,2,,6.02977,9.75402e-05,132.481,0.00939181,0.1109,94.72,4.033,0.2282,56.09,6.635,8.719,0.742,1.781,1e+03,0.0054,,,5780.00,,4.44,,,
10905746,1,,9.87867,1.15183e-05,138.409,0.000951975,0.2206,9.096,1.913,0.2969,1628,40.11,43.88,4.024,1.927,849,0.00033,,,5780.00,,4.44,,,
10933943,2,,4.74743,8.65501e-05,133.404,0.00935684,0.2566,15.16,10.9,3.792,48.73,5.824,9.29,0.965,0.6942,1.46e+03,304,,,7022.00,142.00,4.31,0.18,,
10934313,1,,1.92692,1.35348e-05,131.623,0.00244968,0.2426,22.67,1.302,0.1273,141.6,17.29,10.46,1.284,1.479,1.6e+03,330,,,6215.00,146.00,4.42,0.19,,
10934674,1,,16.543,7.4555e-05,136.559,0.00254476,0.002248,1396,3.686,0.4673,755.4,33,26.66,2.012,1.739,573,282,,,5088.00,106.00,4.56,0.38,,
10935383,1,,1.08704,1.46375e-05,132.474,0.00373668,0.3861,5.7,2.678,0.7824,32.91,4.52,8.585,0.7985,0.3642,2.35e+03,522,,,6911.00,140.00,4.30,0.19,,
10982872,3,,41.8101,0.000536423,148.689,0.00735879,0.3896,13.71,7.075,1.102,167.3,14.49,11.57,1.299,1.713,539,102,,,5946.00,78.00,4.44,0.21,,
10984090,1,,51.0793,0.000107308,134.1,0.00124685,0.1761,5.487,6.378,0.3085,733.5,8.908,84.36,3.238,0.6525,563,108,,,6127.00,83.00,4.31,0.20,,
10984090,2,,3.7092,9.27351e-06,133.986,0.00128662,0.6407,0.8504,2.622,0.05789,129.5,3.637,38.21,1.432,0.2629,1.35e+03,259,,,6127.00,83.00,4.31,0.20,,
10987985,1,,16.013,6.7946e-05,144.333,0.00255649,0.7029,1.176,3.147,0.5931,1285,48.79,26.76,2.731,1.257,553,298,,,4955.00,87.00,4.59,0.44,,
11027806,1,,0.565106,5.72718e-06,132.054,0.000933761,0.003922,478.5,2.171,0.9891,29.69,2.246,19.04,2.691,0.7725,6.47e+03,687,,,9156.00,220.00,3.52,0.15,,
11027806,2,,0.565071,6.17781e-06,131.696,0.00129847,0.343,3.195,1.909,0.4991,28.08,2.317,18.08,2.644,0.5119,6.47e+03,687,,,9156.00,220.00,3.52,0.15,,
11027806,3,,0.565086,1.1901e-05,131.874,0.00113069,0.4082,2.06,1.36,0.1511,25.78,3.122,19.62,2.548,0.4184,6.47e+03,687,,,9156.00,220.00,3.52,0.15,,
11030475,1,,2.81815,1.0908e-05,132.25,0.00176413,0.8975,0.3388,1.893,0.4267,372.3,22.81,18.69,1.744,0.6283,1.05e+03,328,,,5293.00,77.00,4.61,0.26,,
11074835,1,,6.03364,9.84059e-05,137.114,0.00843703,0.182,19.27,9.811,1.284,81.98,5.687,14.39,2.695,2.57,1.48e+03,153,,,5173.00,74.00,3.61,0.12,,
11075429,1,,23.9211,0.000194786,139.077,0.00457209,0.03148,104.4,4.618,0.3298,158.8,12.79,14.58,2.361,1.341,989,180,,,7114.00,125.00,4.08,0.19,,
11075737,1,,2.58665,3.93457e-06,133.041,0.000663453,0.3915,1.63,2.208,0.03285,211.4,4.377,52.33,1.86,0.2888,1.54e+03,241,,,6027.00,74.00,4.25,0.19,,
11076276,1,,1.47256,2.32194e-05,132.937,0.00700288,0.9966,0.06416,1.957,0.9552,97.31,12.31,10.49,1.715,3.957,1.62e+03,405,,,6045.00,147.00,4.50,0.22,,
11124904,2,,4.40702,5.55769e-05,134.639,0.00618896,0.05879,96.28,5.803,0.8438,25.38,3.219,8.089,0.4985,0.6383,1.11e+03,0.00467,,,5780.00,,4.44,,,
11125613,1,,3.6008,2.29246e-05,134.04,0.00312679,0.9626,0.0247,2.46,0.2726,332.1,25.7,15.17,1.844,0.1632,954,223,,,5115.00,84.00,4.57,0.20,,
11125613,2,,5.72709,4.13257e-05,133.97,0.00384135,0.6383,4.537,2.204,0.4255,344.5,30.2,12.41,1.459,1.927,818,191,,,5115.00,84.00,4.57,0.20,,
11125613,3,,9.99114,8.94695e-05,134.391,0.00497341,0.4451,11.83,2.708,0.6071,414.1,35.76,12.4,1.534,2.751,679,159,,,5115.00,84.00,4.57,0.20,,
11153259,1,,1.9446,1.64526e-05,133.244,0.00263782,0.2118,21.24,3.141,0.2384,339.6,37.57,9.626,7.322,6.377,3.44e+03,463,,,7912.00,192.00,3.62,0.17,,
11153320,1,,8.48035,0.000243135,135.848,0.0158189,0.9521,0.1122,6.497,0.6563,54.97,7.95,6.818,0.9778,0.2035,981,208,,,6290.00,84.00,4.44,0.18,,
11153476,1,,7.94035,9.43662e-05,135.414,0.00651539,0.02827,340.1,2.642,0.3557,99.53,12.24,8.72,1.043,1.969,991,219,,,6252.00,81.00,4.45,0.19,,
11153539,1,,4.49879,2.40498e-05,135.357,0.00272625,0.5277,4.634,3.805,0.5099,538.3,22.95,25.08,2.297,1.584,1.12e+03,234,,,6063.00,126.00,4.50,0.20,,
11193263,1,,6.91137,3.76628e-05,136.645,0.00315462,0.02455,170.9,5.594,0.2559,195.8,6.627,28.63,1.38,1.233,977,224,,,5896.00,113.00,4.43,0.23,,
11194032,1,,28.5112,3.81387e-05,158.851,0.000751627,0.01158,56.17,4.354,0.1859,1900,17.66,112.7,2.75,0.5556,423,18.8,,,4742.00,70.00,4.63,0.04,,
11194055,1,,1.50707,9.33421e-06,132.806,0.00177425,0.08446,31.82,5.149,2.543,106.7,9.437,12.84,1.772,0.8628,2.49e+03,546,,,7467.00,191.00,4.16,0.20,,
11194055,2,,1.50708,1.16978e-05,132.059,0.0023563,0.04154,97.46,3.809,1.47,80.06,8.416,11.03,1.535,1.122,2.49e+03,546,,,7467.00,191.00,4.16,0.20,,
11253827,1,,88.5188,0.000127263,182.643,0.000913924,0.2462,3.257,6.768,0.5561,2761,52.84,64.64,5.446,1.1,413,80.9,,,5568.00,63.00,4.33,0.24,,
11253827,2,,42.991,7.14371e-05,162.513,0.00101224,0.5333,0.736,4.542,0.1993,1087,25.3,44.4,3.528,0.4663,525,103,,,5568.00,63.00,4.33,0.24,,
11254382,1,,2.05388,4.67822e-06,131.681,0.00095174,0.7357,0.9806,2.202,0.2011,636,19.39,37.9,2.418,0.8097,1.37e+03,187,,,5854.00,90.00,4.54,0.15,,
11255231,1,,13.6557,0.000192904,137.498,0.00785507,0.3686,16.73,3.681,0.6416,191.1,19,10.31,1.353,1.97,779,172,,,6058.00,116.00,4.49,0.21,,
11296045,5,,20.5779,0.000397381,138.017,0.0119085,0.9974,0.1929,3.576,0.8023,284.3,41.45,9.762,4.429,19.18,892,181,,,6780.00,100.00,4.24,0.19,,
11296045,6,,42.6242,0.000678443,156.186,0.00990226,0.4354,17.11,1.466,0.5131,313.7,66.92,7.732,2.617,4.28,700,142,,,6780.00,100.00,4.24,0.19,,
11296437,1,,7.12669,9.7589e-05,135.829,0.0076337,0.003754,540.9,15.65,2.317,29.83,3.549,8.669,1.026,0.3543,1.48e+03,251,,,7115.00,94.00,4.08,0.18,,
11297236,1,,88.6441,0.00045939,145.471,0.00313668,0.2367,9.098,7.469,0.7721,621.8,19.01,31.98,2.231,1.096,393,129,,,5861.00,82.00,4.53,0.27,,
11348997,1,,5.13247,1.40613e-05,132.16,0.00165715,0.8351,0.562,1.581,0.4042,881.6,38.75,27.06,1.701,0.7066,563,0.000514,,,3834.00,,4.70,,,
11350118,1,,12.0039,0.00019265,134.696,0.00967283,0.9769,0.02628,3.644,0.5543,319.6,55.79,9.349,1.509,0.464,500,8.57,,,4396.00,60.00,4.70,0.01,,
11350238,1,,8.35723,0.000151222,133.365,0.0104845,0.3081,7.559,11.64,0.7605,51.44,5.197,10.04,1.428,0.6238,1.47e+03,291,,,7298.00,183.00,4.06,0.20,,
11350238,2,,8.35925,0.000181732,136.58,0.0125788,0.0997,57.5,14.7,3.597,44.51,5.529,10.09,1.318,1.291,1.47e+03,291,,,7298.00,183.00,4.06,0.20,,
10729443,2,,364.087,0.0206819,134.539,0.026579,0.1594,57.04,13.32,5.056,489.1,86.18,6.259,2.159,4.122,262,56.8,,,6059.00,127.00,4.48,0.21,,
10729443,3,,165.757,0.00716392,183.753,0.0291888,0.507,14.33,9.301,3.991,364.4,69.71,5.937,1.916,3.811,341,73.9,,,6059.00,127.00,4.48,0.21,,
10729472,1,,357.072,0.0163513,157.919,0.0176466,0.01067,798.1,12.9,4.733,613.1,76.71,8.446,2.152,3.983,243,40.4,,,5818.00,97.00,4.54,0.18,,
10729649,1,,364.426,0.0169785,151.225,0.0207669,0.1584,73.53,12.66,5.618,450.1,64.2,7.698,1.899,4.838,246,43.5,,,5891.00,97.00,4.53,0.19,,
10749043,3,,0.522483,1.09352e-05,131.73,0.00180768,0.7454,2.236,1.493,1.148,483.3,66.03,10.29,1.887,1.84,1.88e+03,534,,,5173.00,83.00,4.53,0.27,,
10749059,1,,174.74,0.00566695,252.51,0.0154278,0.01813,530.2,8.545,4.876,1344,127.7,12.48,3.189,7.942,282,0.00305,,,5278.00,,4.53,,,
10749766,1,,0.890542,1.15005e-05,131.931,0.0038895,0.02475,238.5,3.577,5.547,63.04,6.294,11.71,0.8098,0.9784,1.99e+03,516,,,6047.00,119.00,4.43,0.23,,
10749775,1,,5.54089,7.23864e-05,135.276,0.00789663,0.1095,77.21,2.425,0.6306,379.9,53.72,7.709,1.852,3.536,987,0.0043,,,5715.00,,4.50,,,
10794974,1,,66.6437,0.000470782,170.08,0.00391848,0.9664,0.04459,1.999,0.4977,248.5,25.8,11.59,2.52,0.3401,557,138,,,6627.00,102.00,4.33,0.21,,
10795103,1,,214.307,0.000230593,336.336,0.000441067,0.02473,0.6755,16.26,0.0352,4568,16.3,293.6,8.953,0.0341,382,69.6,,,6515.00,76.00,4.28,0.15,,
10795891,1,,362.571,0.0165676,170.451,0.0209786,0.0816,97.77,13.22,4.893,584,89.9,7.249,1.179,2.091,132,7.6,,,3808.00,200.00,4.76,0.01,,
10796473,1,,371.716,0.0219482,151.591,0.027779,0.1902,63.23,16.25,6.866,350.4,59.12,6.674,1.919,4.72,271,52.6,,,6216.00,112.00,4.46,0.18,,
10815932,3,,3.71777,4.15375e-05,135.065,0.00514472,0.1047,39.66,8.838,3.223,58.27,5.241,11.8,3.137,2.61,2.64e+03,213,,,7207.00,159.00,3.52,0.13,,
10816332,1,,5.94221,0.000119713,133.988,0.0104287,0.2603,13.86,11.87,2.798,45.86,6.647,7.371,1.512,1.007,1.7e+03,263,,,7161.00,147.00,3.96,0.17,,
10817620,1,,1.4727,2.26056e-05,132.127,0.00770093,0.9999,0.02713,2.725,0.4307,327.8,32.03,15.13,10.61,5.742,3.51e+03,756,,,8231.00,198.00,3.80,0.21,,
10817620,2,,1.47278,1.06584e-05,132.737,0.00208093,0.001051,2816,3.738,1.022,123.9,20.57,12.48,3.452,1.795,3.51e+03,755,,,8231.00,198.00,3.80,0.21,,
10863608,1,,8.07121,7.20577e-05,137.762,0.00517152,0.8023,1.466,2.844,0.7931,328.7,24.22,15.02,1.815,1.274,870,184,,,5790.00,92.00,4.51,0.22,,
10864531,1,,34.0606,0.000182851,141.362,0.00299845,0.2724,23.22,2.427,0.9484,944,55.68,17.54,2.746,4.042,539,126,,,5870.00,125.00,4.54,0.23,,
10864531,2,,83.4868,0.000867155,188.544,0.00523664,0.003967,1127,6.323,1.559,1010,64.23,15.43,2.814,2.707,400,93.8,,,5870.00,125.00,4.54,0.23,,
10864656,1,,52.501,0.00026725,171.52,0.00296463,0.3212,1.094,14.83,0.3354,865.3,18.04,48.81,11.38,1.193,797,51.9,,,5155.00,67.00,3.45,0.09,,
10905824,1,,2.71966,8.40536e-06,133.764,0.0012962,1.967e-05,1231,4.454,0.04849,112.9,2086,25.08,2.871,0.05798,2.98e+03,562,,,9321.00,196.00,3.96,0.23,,
10905824,2,,5.43924,2.13189e-05,135.002,0.00203499,0.0261,41.07,15.15,1.739,163.6,7.654,24.27,3.456,0.535,2.36e+03,446,,,9321.00,196.00,3.96,0.23,,
10905824,3,,5.43922,1.72169e-05,132.284,0.00164721,0.008345,89.75,15.11,1.157,218.6,6.344,40.89,3.995,0.4393,2.36e+03,446,,,9321.00,196.00,3.96,0.23,,
10905824,4,,0.906126,9.17209e-06,131.803,0.00277778,0.02238,164.9,3.537,3.212,66.26,6.975,13.27,2.2,1.219,4.29e+03,811,,,9321.00,196.00,3.96,0.23,,
10935993,1,,25.374,0.000312417,151.868,0.00694652,0.4022,17.46,2.739,0.94,426.8,48.48,9.515,2.167,3.589,665,141,,,6209.00,118.00,4.46,0.19,,
10936251,1,,364.876,0.0149609,135.842,0.0206074,0.1913,42.26,13.46,3.968,355.2,49.28,6.547,1.966,3.311,273,71.2,,,6138.00,126.00,4.43,0.23,,
10936786,1,,0.569953,1.19601e-05,131.799,0.00166437,0.8929,0.3314,1.096,0.3857,41.85,5.794,12.38,1.137,0.3389,2.68e+03,372,,,5778.00,92.00,4.09,0.18,,
10937029,1,,4.03047,2.53172e-06,134.817,0.000314442,0.7058,0.1013,2.901,0.06979,2947,18.81,163.2,4.83,0.1807,991,419,,,5269.00,125.00,4.49,0.37,,
10988009,1,,0.570398,8.49075e-06,131.546,0.00231975,0.245,14.21,2.356,2.406,231.8,24.59,13.18,3.309,2.365,3.85e+03,671,,,7543.00,190.00,4.00,0.20,,
10988009,2,,0.855581,1.01895e-05,131.562,0.0030154,0.2492,22.06,2.908,2.896,358,37.29,15.49,4.111,4.648,3.36e+03,586,,,7543.00,190.00,4.00,0.20,,
10988009,3,,1.71124,2.68462e-05,131.789,0.00680362,0.1112,83.76,2.719,0.5384,202,33.91,9.446,3.074,5.542,2.67e+03,465,,,7543.00,190.00,4.00,0.20,,
10989274,1,,373.13,0.00997844,211.959,0.0119476,0.718,0.1159,8.271,0.8625,3.492e+04,5180,191.7,20.09,1.922,257,54.1,,,5837.00,110.00,4.42,0.23,,
10989274,2,,373.134,0.0120068,220.449,0.0149205,0.7011,0.2231,6.551,1.019,2.44e+04,4916,156.2,16.66,2.313,257,54.1,,,5837.00,110.00,4.42,0.23,,
11030475,2,,0.761953,8.68715e-06,132.02,0.00162513,0.9036,0.6575,1.381,0.632,157.7,16.9,13.98,1.143,0.8304,1.63e+03,507,,,5293.00,77.00,4.61,0.26,,
11030475,3,,2.64626,2.21965e-05,132.658,0.00329869,0.7766,1.902,1.128,0.2428,193,37.22,6.89,1.158,1.074,1.08e+03,335,,,5293.00,77.00,4.61,0.26,,
11030711,1,,205.907,0.00191915,252.747,0.00473625,0.0007301,1190,9.984,0.7402,2352,74.04,38.81,4.194,0.8077,290,82.1,,,5799.00,104.00,4.55,0.25,,
11031512,1,,0.504173,1.07706e-05,131.534,0.0013043,0.5223,1.314,1.476,0.2662,29.63,3.73,13.57,2.224,0.4293,5.25e+03,773,,,7635.00,202.00,3.60,0.20,,
11076400,1,,1.0781,6.54021e-06,132.032,0.000803217,0.9557,0.1248,0.8482,0.2084,174.5,16.34,19.02,1.255,0.3909,1.34e+03,625,,,4911.00,66.00,4.60,0.33,,
11080405,1,,25.1939,0.000319579,146.422,0.00768754,0.6966,2.655,4.525,1.204,533.4,43.98,14.09,1.882,1.764,508,96.3,,,5184.00,73.00,4.56,0.18,,
11080405,2,,12.3103,0.000204818,141.869,0.0100578,0.799,2.108,3.695,1.276,272,34.34,9.21,1.408,1.649,645,122,,,5184.00,73.00,4.56,0.18,,
11081490,1,,0.578313,7.4008e-06,131.828,0.000898028,0.1296,13.32,1.509,0.2509,172.6,14.62,16.86,3.173,0.8326,4.79e+03,928,,,9441.00,207.00,4.05,0.22,,
11125706,1,,0.613216,1.05841e-05,132.005,0.000978587,0.8814,0.3833,0.9597,0.1685,1185,148.7,20.73,4.075,1.476,2.15e+03,0.0123,,,5780.00,,4.44,,,
11125706,2,,0.61321,6.44872e-05,132.064,0.0175636,0.2038,154.4,1.441,3.211,243.5,256.3,2.092,1.557,11.61,2.15e+03,0.0752,,,5780.00,,4.44,,,
11125756,1,,0.613215,0.000218245,131.969,0.900949,0.8295,115.6,2.632,786.9,9.258,25.17,1.251,0.366,21.57,2.35e+03,758,,,6191.00,177.00,4.41,0.24,,
11125764,1,,1.5668,4.34937e-05,132.564,0.0117493,0.03726,360,5.894,18.82,14.25,2.023,7.055,1.099,2.585,3.34e+03,551,,,8203.00,185.00,3.84,0.21,,
11154043,1,,4.53002,1.41974e-05,135.918,0.00153374,0.3626,2.354,3.455,0.05373,115.3,4.64,24.76,2.621,0.4067,2.3e+03,430,,,8892.00,212.00,4.01,0.21,,
